"","sim","gen","mu_t","score","know"
"667",34,7,0,0,0.0920128481221433
"668",34,8,0,0,0.109851596658944
"669",34,9,0,0,0.106599632926909
"670",34,10,0,0.00125,0.116348028994249
"671",34,11,0,0.0925,0.152170172369314
"672",34,12,0,0.12,0.169449912575686
"673",34,13,0,0.15375,0.18556490911846
"674",34,14,0,0.18375,0.20132172949543
"675",34,15,0,0.18375,0.204099849815849
"676",34,16,0,0.21375,0.225019495799462
"677",34,17,0,0.21,0.23432937199008
"678",34,18,0,0.22625,0.255691496099795
"679",34,19,0,0.23875,0.262157871388143
"680",34,20,0,0.24125,0.271092419084586
"681",35,1,0,0,0.00571877962650615
"682",35,2,0,0,0.029487721857979
"683",35,3,0,0,0.048226037809572
"684",35,4,0,0,0.0616029936990986
"685",35,5,0,0,0.0691610174011894
"686",35,6,0,0,0.0804786604956507
"687",35,7,0,0,0.0960801927012781
"688",35,8,0,0.00375,0.108530868823767
"689",35,9,0,0.2425,0.275084184444737
"690",35,10,0,0.29,0.302385456944518
"691",35,11,0,0.33625,0.321059448560429
"692",35,12,0,0.39625,0.346400334959271
"693",35,13,0,0.42625,0.35854721461262
"694",35,14,0,0.43,0.370310451984178
"695",35,15,0,0.45125,0.379884845583667
"696",35,16,0,0.4725,0.398689953632374
"697",35,17,0,0.47,0.408781315987976
"698",35,18,0,0.47625,0.420422856545963
"699",35,19,0,0.48625,0.432347744303036
"700",35,20,0,0.495,0.441980857528944
"701",36,1,0,0,0.00561774029937806
"702",36,2,0,0,0.0305289631980207
"703",36,3,0,0,0.0473537584508074
"704",36,4,0,0,0.0617128088233361
"705",36,5,0,0,0.0759395201872315
"706",36,6,0,0,0.0839451353681426
"707",36,7,0,0,0.0961961142722543
"708",36,8,0,0,0.10341503464541
"709",36,9,0,0.00125,0.114043372993153
"710",36,10,0,0.10625,0.193951397115777
"711",36,11,0,0.1275,0.209389493454468
"712",36,12,0,0.14125,0.228254383734841
"713",36,13,0,0.16125,0.237055833050763
"714",36,14,0,0.18375,0.25985045606345
"715",36,15,0,0.2175,0.278459542842858
"716",36,16,0,0.21625,0.286222628874335
"717",36,17,0,0.235,0.3069958671937
"718",36,18,0,0.2475,0.32498967912225
"719",36,19,0,0.27625,0.343702781250466
"720",36,20,0,0.31,0.36851235889493
"721",37,1,0,0,0.0041706414812943
"722",37,2,0,0,0.0299804777007088
"723",37,3,0,0,0.0487975788234637
"724",37,4,0,0,0.0616054089638046
"725",37,5,0,0,0.0751579545663909
"726",37,6,0,0,0.0837187560455575
"727",37,7,0,0,0.0938209252859604
"728",37,8,0,0,0.104396398332727
"729",37,9,0,0.00375,0.121319116037643
"730",37,10,0,0.14,0.176133296007995
"731",37,11,0,0.195,0.193957160553817
"732",37,12,0,0.21125,0.215178463978534
"733",37,13,0,0.22125,0.230994965460442
"734",37,14,0,0.235,0.257052677462949
"735",37,15,0,0.24,0.273850710095884
"736",37,16,0,0.24,0.279854944965794
"737",37,17,0,0.24375,0.288401918229927
"738",37,18,0,0.25,0.299125819104891
"739",37,19,0,0.25875,0.310661019417459
"740",37,20,0,0.25375,0.316102921901497
"741",38,1,0,0,0.0059389144864399
"742",38,2,0,0,0.0305912165456369
"743",38,3,0,0,0.0470911998445009
"744",38,4,0,0,0.0576560916054791
"745",38,5,0,0,0.0721428300286953
"746",38,6,0,0,0.088061436559663
"747",38,7,0,0,0.0943611857404613
"748",38,8,0,0,0.103212122937639
"749",38,9,0,0.0025,0.115943635334263
"750",38,10,0,0.12875,0.235638413447425
"751",38,11,0,0.185,0.250111586955132
"752",38,12,0,0.24,0.267856776521202
"753",38,13,0,0.28125,0.290031910115291
"754",38,14,0,0.32,0.313580339064158
"755",38,15,0,0.33875,0.321570724048547
"756",38,16,0,0.38,0.357198414889758
"757",38,17,0,0.41,0.377723144633714
"758",38,18,0,0.43625,0.392371974920877
"759",38,19,0,0.45,0.418266368495104
"760",38,20,0,0.4675,0.435773923212504
"761",39,1,0,0,0.00394102791760815
"762",39,2,0,0,0.026394296283391
"763",39,3,0,0,0.0423713476538906
"764",39,4,0,0,0.0586612681475615
"765",39,5,0,0,0.0729271593236481
"766",39,6,0,0,0.0878025567404253
"767",39,7,0,0,0.0958891019290188
"768",39,8,0,0.00125,0.110932537285435
"769",39,9,0,0.08375,0.172220993671368
"770",39,10,0,0.14875,0.191042498696616
"771",39,11,0,0.19,0.209425664538495
"772",39,12,0,0.22,0.223686486255492
"773",39,13,0,0.205,0.232225681868252
"774",39,14,0,0.215,0.237047704542568
"775",39,15,0,0.21875,0.244503575350023
"776",39,16,0,0.2375,0.260865699342225
"777",39,17,0,0.235,0.26285032589781
"778",39,18,0,0.23625,0.272932273120405
"779",39,19,0,0.24,0.280557729442532
"780",39,20,0,0.2425,0.297966810948477
"781",40,1,0,0,0.00444169087396585
"782",40,2,0,0,0.0285459832513234
"783",40,3,0,0,0.0416771135327072
"784",40,4,0,0,0.0584091606845373
"785",40,5,0,0,0.0699552052514195
"786",40,6,0,0,0.0825201497886772
"787",40,7,0,0,0.0975353320215996
"788",40,8,0,0,0.107704324688047
"789",40,9,0,0,0.128787494051309
"790",40,10,0,0.00375,0.134237580784763
"791",40,11,0,0.085,0.229144355727196
"792",40,12,0,0.13625,0.251481022577438
"793",40,13,0,0.175,0.268889483642674
"794",40,14,0,0.22125,0.259496951137567
"795",40,15,0,0.23625,0.274197477632932
"796",40,16,0,0.2725,0.294032739057519
"797",40,17,0,0.29375,0.322611255187124
"798",40,18,0,0.3425,0.346267285467674
"799",40,19,0,0.3725,0.36097918845929
"800",40,20,0,0.41625,0.391593435723909
"801",41,1,0,0,0.00451505283624283
"802",41,2,0,0,0.0305896132998689
"803",41,3,0,0,0.0472396269600938
"804",41,4,0,0,0.0606213353567027
"805",41,5,0,0,0.0713275639383199
"806",41,6,0,0.00125,0.0785452752747095
"807",41,7,0,0.06,0.155783511835432
"808",41,8,0,0.09625,0.173559519324721
"809",41,9,0,0.125,0.18964283456677
"810",41,10,0,0.14125,0.199656001299745
"811",41,11,0,0.165,0.220546741670039
"812",41,12,0,0.19375,0.235593140567734
"813",41,13,0,0.20375,0.256990804671751
"814",41,14,0,0.2425,0.287517472814376
"815",41,15,0,0.2825,0.315249557675006
"816",41,16,0,0.33375,0.353885096396998
"817",41,17,0,0.445,0.416801837388992
"818",41,18,0,0.51125,0.455937641823719
"819",41,19,0,0.63125,0.513952720292812
"820",41,20,0,0.6375,0.518258686299462
"821",42,1,0,0,0.00543589972995687
"822",42,2,0,0,0.0288957631145709
"823",42,3,0,0,0.0448791108190013
"824",42,4,0,0,0.0562608143481357
"825",42,5,0,0,0.0748465134459651
"826",42,6,0,0,0.0942315291317547
"827",42,7,0,0,0.105266779992954
"828",42,8,0,0.00125,0.108517736313332
"829",42,9,0,0.105,0.196003598892928
"830",42,10,0,0.10875,0.20577126433962
"831",42,11,0,0.13125,0.221950514631245
"832",42,12,0,0.1475,0.240455810798476
"833",42,13,0,0.1825,0.255629527390318
"834",42,14,0,0.2025,0.263757066589835
"835",42,15,0,0.23125,0.300561044120633
"836",42,16,0,0.24875,0.322533159277721
"837",42,17,0,0.29875,0.365721847970402
"838",42,18,0,0.3475,0.393450562503912
"839",42,19,0,0.3825,0.405749312699923
"840",42,20,0,0.41875,0.430577247792099
"841",43,1,0,0,0.0051252646339999
"842",43,2,0,0,0.0320140244120624
"843",43,3,0,0,0.0475944869092972
"844",43,4,0,0,0.0629310273103569
"845",43,5,0,0,0.0747682280423191
"846",43,6,0,0,0.0895956538103439
"847",43,7,0,0.0025,0.101385066334539
"848",43,8,0,0.16625,0.203318149504162
"849",43,9,0,0.19625,0.224220554985242
"850",43,10,0,0.22875,0.237474950438081
"851",43,11,0,0.22875,0.24905149637605
"852",43,12,0,0.23625,0.251782483527532
"853",43,13,0,0.23625,0.264745677682111
"854",43,14,0,0.25125,0.279698084955941
"855",43,15,0,0.2475,0.284904114522645
"856",43,16,0,0.25875,0.302895183170954
"857",43,17,0,0.26625,0.310870214520307
"858",43,18,0,0.27,0.315620325081749
"859",43,19,0,0.27875,0.328537639053517
"860",43,20,0,0.31,0.3459547313181
"861",44,1,0,0,0.00500262607831974
"862",44,2,0,0,0.0321580128430921
"863",44,3,0,0,0.0519255202885458
"864",44,4,0,0,0.0686426979450505
"865",44,5,0,0,0.0710137011039666
"866",44,6,0,0,0.0839775382604224
"867",44,7,0,0,0.0948310957198198
"868",44,8,0,0.00375,0.105895306321326
"869",44,9,0,0.1625,0.20314373282078
"870",44,10,0,0.20875,0.220707777709495
"871",44,11,0,0.22875,0.236235597299333
"872",44,12,0,0.23125,0.245111967084649
"873",44,13,0,0.225,0.24828668990523
"874",44,14,0,0.23,0.250084927000441
"875",44,15,0,0.2375,0.263953407706041
"876",44,16,0,0.23875,0.272571025459305
"877",44,17,0,0.23875,0.283452801311875
"878",44,18,0,0.245,0.29655488765057
"879",44,19,0,0.25375,0.309583491818557
"880",44,20,0,0.27375,0.323791156520732
"881",45,1,0,0,0.00376724074842059
"882",45,2,0,0,0.028105351594453
"883",45,3,0,0,0.0427262253800382
"884",45,4,0,0,0.0601471706824504
"885",45,5,0,0,0.078153702971065
"886",45,6,0,0,0.0896191118834311
"887",45,7,0,0,0.10720118067091
"888",45,8,0,0.00125,0.110960353443786
"889",45,9,0,0.065,0.17223363250814
"890",45,10,0,0.115,0.191426195883078
"891",45,11,0,0.15625,0.20514057245848
"892",45,12,0,0.18625,0.225539310659647
"893",45,13,0,0.21,0.240179983407398
"894",45,14,0,0.2225,0.247723382877199
"895",45,15,0,0.22375,0.258345196768172
"896",45,16,0,0.2175,0.267711820224144
"897",45,17,0,0.24375,0.280619746119976
"898",45,18,0,0.24875,0.291881670847542
"899",45,19,0,0.25625,0.303395982851798
"900",45,20,0,0.2975,0.330335965971883
"901",46,1,0,0,0.00521029403468128
"902",46,2,0,0,0.0305274473772252
"903",46,3,0,0,0.046782860269748
"904",46,4,0,0,0.0605616497541479
"905",46,5,0,0,0.076773911546678
"906",46,6,0,0,0.0884261816884324
"907",46,7,0,0,0.0996509634310222
"908",46,8,0,0,0.111917512676844
"909",46,9,0,0.0025,0.117104684487115
"910",46,10,0,0.085,0.231111734775684
"911",46,11,0,0.11875,0.242390915578143
"912",46,12,0,0.15125,0.257083450846752
"913",46,13,0,0.18,0.270289180697916
"914",46,14,0,0.22,0.297799249960212
"915",46,15,0,0.23,0.310265627194376
"916",46,16,0,0.2475,0.314224699560506
"917",46,17,0,0.27625,0.332404478735044
"918",46,18,0,0.2875,0.338864544611255
"919",46,19,0,0.3475,0.360753986631921
"920",46,20,0,0.395,0.395555147757632
"921",47,1,0,0,0.00434793781855842
"922",47,2,0,0,0.0286144034757433
"923",47,3,0,0,0.0460310885261828
"924",47,4,0,0,0.0641030237013468
"925",47,5,0,0,0.0801505878938042
"926",47,6,0,0,0.094861188969419
"927",47,7,0,0,0.115616415800444
"928",47,8,0,0.00125,0.123149955773473
"929",47,9,0,0.13,0.176701838254523
"930",47,10,0,0.17875,0.192439147064956
"931",47,11,0,0.19875,0.208184298571111
"932",47,12,0,0.22625,0.222704694415798
"933",47,13,0,0.2325,0.23704112909857
"934",47,14,0,0.23,0.249372171243873
"935",47,15,0,0.23875,0.257555359056914
"936",47,16,0,0.24,0.271059144509168
"937",47,17,0,0.25375,0.278844717172551
"938",47,18,0,0.26125,0.290048788188401
"939",47,19,0,0.27125,0.309623244245783
"940",47,20,0,0.285,0.314277029670614
"941",48,1,0,0,0.00591561927451403
"942",48,2,0,0,0.0300867903348105
"943",48,3,0,0,0.0484422597912429
"944",48,4,0,0,0.0648035238447383
"945",48,5,0,0,0.0738095789122942
"946",48,6,0,0,0.0875985075994616
"947",48,7,0,0,0.0957001128870507
"948",48,8,0,0,0.102513950657948
"949",48,9,0,0.0025,0.10877868711836
"950",48,10,0,0.20375,0.223256488348577
"951",48,11,0,0.2075,0.232687423491073
"952",48,12,0,0.2225,0.24860017409727
"953",48,13,0,0.225,0.260111199201658
"954",48,14,0,0.23875,0.271483159168981
"955",48,15,0,0.23875,0.285674746633381
"956",48,16,0,0.245,0.300575158888793
"957",48,17,0,0.26,0.311618942942935
"958",48,18,0,0.27375,0.319360027625827
"959",48,19,0,0.30375,0.351071155839017
"960",48,20,0,0.3325,0.376365512340147
"961",49,1,0,0,0.00599978241394274
"962",49,2,0,0,0.0296751147221108
"963",49,3,0,0,0.0500802118135636
"964",49,4,0,0,0.0654747853812053
"965",49,5,0,0,0.0785023545765478
"966",49,6,0,0,0.0896250796187306
"967",49,7,0,0,0.0984150113807903
"968",49,8,0,0,0.115732319837498
"969",49,9,0,0,0.127772291970614
"970",49,10,0,0.0025,0.130808935744383
"971",49,11,0,0.09375,0.16309063739507
"972",49,12,0,0.1075,0.173721875427262
"973",49,13,0,0.14375,0.193673617198438
"974",49,14,0,0.1775,0.206874656739921
"975",49,15,0,0.19875,0.22355138848016
"976",49,16,0,0.2225,0.246446109592
"977",49,17,0,0.22,0.258437924771723
"978",49,18,0,0.2275,0.280702974980538
"979",49,19,0,0.23875,0.289756116596063
"980",49,20,0,0.255,0.312684911701378
"981",50,1,0,0,0.00566995715856319
"982",50,2,0,0,0.0309012355574116
"983",50,3,0,0,0.0437170192573712
"984",50,4,0,0,0.0593444408319159
"985",50,5,0,0,0.0716649623317138
"986",50,6,0,0,0.0831652113770291
"987",50,7,0,0,0.0928495563704526
"988",50,8,0,0.00375,0.105262580510008
"989",50,9,0,0.19875,0.21886268809243
"990",50,10,0,0.2025,0.232519859653065
"991",50,11,0,0.22,0.245801221037653
"992",50,12,0,0.22875,0.264183750082019
"993",50,13,0,0.2275,0.266036680562689
"994",50,14,0,0.23875,0.284751800741633
"995",50,15,0,0.245,0.290264421696681
"996",50,16,0,0.2475,0.307277760784158
"997",50,17,0,0.275,0.320500673491461
"998",50,18,0,0.28,0.333443236398591
"999",50,19,0,0.31125,0.35803400265503
"1000",50,20,0,0.31875,0.356684261773204
"1001",51,1,0,0,0.00515711955947336
"1002",51,2,0,0,0.0300090093094636
"1003",51,3,0,0,0.0489902223585043
"1004",51,4,0,0,0.0593884063806066
"1005",51,5,0,0,0.0749047452848654
"1006",51,6,0,0,0.0853355748116849
"1007",51,7,0,0,0.0985978070567886
"1008",51,8,0,0,0.105267081587082
"1009",51,9,0,0,0.121140631683499
"1010",51,10,0,0,0.130675675769404
"1011",51,11,0,0,0.135620995421133
"1012",51,12,0,0.0025,0.148883564293714
"1013",51,13,0,0.1275,0.302213379838902
"1014",51,14,0,0.19125,0.318765033473542
"1015",51,15,0,0.235,0.33806566323133
"1016",51,16,0,0.28,0.35812145517871
"1017",51,17,0,0.33375,0.382009947188311
"1018",51,18,0,0.38125,0.409873525252183
"1019",51,19,0,0.44,0.43393136013304
"1020",51,20,0,0.4775,0.455411701704359
"1021",52,1,0,0,0.00520351773919538
"1022",52,2,0,0,0.0298863584316898
"1023",52,3,0,0,0.0434257091794151
"1024",52,4,0,0,0.062458297948108
"1025",52,5,0,0,0.0751783583909531
"1026",52,6,0,0,0.0899352516998768
"1027",52,7,0,0,0.100401651319759
"1028",52,8,0,0,0.122071462686501
"1029",52,9,0,0.0025,0.134697502344417
"1030",52,10,0,0.09,0.220614373701846
"1031",52,11,0,0.14375,0.238334492147908
"1032",52,12,0,0.17375,0.253227908273675
"1033",52,13,0,0.1975,0.271560745954719
"1034",52,14,0,0.21375,0.288111528076639
"1035",52,15,0,0.2275,0.292655470504407
"1036",52,16,0,0.25375,0.312849510883156
"1037",52,17,0,0.26375,0.33126255475812
"1038",52,18,0,0.3,0.351394714303774
"1039",52,19,0,0.3475,0.375008844722549
"1040",52,20,0,0.3925,0.390473014210297
"1041",53,1,0,0,0.00447109506538254
"1042",53,2,0,0,0.0227615518309329
"1043",53,3,0,0,0.0425990726686795
"1044",53,4,0,0,0.051350231287908
"1045",53,5,0,0,0.0694677830418838
"1046",53,6,0,0,0.0813395519646965
"1047",53,7,0,0,0.0883018972899813
"1048",53,8,0,0,0.0991449058018387
"1049",53,9,0,0.00125,0.110473129661144
"1050",53,10,0,0.13375,0.241949993430879
"1051",53,11,0,0.15625,0.261981262321341
"1052",53,12,0,0.19,0.277200182380525
"1053",53,13,0,0.21125,0.290855196449141
"1054",53,14,0,0.225,0.295328345716008
"1055",53,15,0,0.25125,0.319739888143199
"1056",53,16,0,0.24875,0.327942913015597
"1057",53,17,0,0.285,0.358055756981369
"1058",53,18,0,0.3225,0.371821598731921
"1059",53,19,0,0.35,0.389685605109187
"1060",53,20,0,0.42125,0.433428135958835
"1061",54,1,0,0,0.00505891056908877
"1062",54,2,0,0,0.0290947630076598
"1063",54,3,0,0,0.043706658985681
"1064",54,4,0,0,0.0618352056817759
"1065",54,5,0,0,0.0711460178405991
"1066",54,6,0,0,0.0831797753980205
"1067",54,7,0,0,0.0948271097275582
"1068",54,8,0,0.00125,0.103691214291586
"1069",54,9,0,0.10375,0.193651037457833
"1070",54,10,0,0.16125,0.209546503036539
"1071",54,11,0,0.185,0.221012381386689
"1072",54,12,0,0.2325,0.240209943316361
"1073",54,13,0,0.21875,0.242525436542852
"1074",54,14,0,0.24,0.263511545870587
"1075",54,15,0,0.235,0.261258964224475
"1076",54,16,0,0.24375,0.279433724239429
"1077",54,17,0,0.25375,0.294793651004235
"1078",54,18,0,0.25875,0.306522560343811
"1079",54,19,0,0.285,0.321243445652696
"1080",54,20,0,0.3075,0.339431941009139
"1081",55,1,0,0,0.00632780450509745
"1082",55,2,0,0,0.0299897565230353
"1083",55,3,0,0,0.04884295534893
"1084",55,4,0,0,0.067816008265
"1085",55,5,0,0,0.0799636563071112
"1086",55,6,0,0,0.0868382658364991
"1087",55,7,0,0,0.102134735345785
"1088",55,8,0,0.00125,0.116014698570398
"1089",55,9,0,0.06875,0.21190704175524
"1090",55,10,0,0.1325,0.226837217146651
"1091",55,11,0,0.15,0.237244491642476
"1092",55,12,0,0.205,0.258114604759851
"1093",55,13,0,0.22,0.276426577288938
"1094",55,14,0,0.24375,0.292414599565573
"1095",55,15,0,0.24625,0.308230673890188
"1096",55,16,0,0.26625,0.323472699489109
"1097",55,17,0,0.30875,0.349789409830036
"1098",55,18,0,0.3525,0.374040679099035
"1099",55,19,0,0.41,0.410389316860831
"1100",55,20,0,0.4575,0.436439097898722
"1101",56,1,0,0,0.00463137873719097
"1102",56,2,0,0,0.0283505104007823
"1103",56,3,0,0,0.0439073948119264
"1104",56,4,0,0,0.058296929349557
"1105",56,5,0,0,0.0737378837766914
"1106",56,6,0,0,0.091850176632764
"1107",56,7,0,0.00125,0.0990421585406206
"1108",56,8,0,0.06875,0.140849027258285
"1109",56,9,0,0.10625,0.168851051369233
"1110",56,10,0,0.1175,0.181935817152079
"1111",56,11,0,0.1525,0.197977689870141
"1112",56,12,0,0.1725,0.221780143657351
"1113",56,13,0,0.1975,0.238770418502341
"1114",56,14,0,0.2175,0.25581114521119
"1115",56,15,0,0.2275,0.269160972746785
"1116",56,16,0,0.23,0.271994442932828
"1117",56,17,0,0.2375,0.28551069975329
"1118",56,18,0,0.24125,0.288889151786745
"1119",56,19,0,0.24875,0.295286635191367
"1120",56,20,0,0.26,0.314697852430232
"1121",57,1,0,0,0.00457522308823536
"1122",57,2,0,0,0.0295134385673413
"1123",57,3,0,0,0.0464925159487956
"1124",57,4,0,0,0.0599333503581013
"1125",57,5,0,0,0.0757570293269685
"1126",57,6,0,0,0.0911276533771972
"1127",57,7,0,0.00125,0.103474067344384
"1128",57,8,0,0.095,0.212998175839441
"1129",57,9,0,0.15375,0.227218765021858
"1130",57,10,0,0.21,0.24410637989988
"1131",57,11,0,0.2225,0.261722293870816
"1132",57,12,0,0.23625,0.283502771445574
"1133",57,13,0,0.2475,0.290513713502392
"1134",57,14,0,0.27,0.300708655223947
"1135",57,15,0,0.27,0.311518910303427
"1136",57,16,0,0.27875,0.313848781782582
"1137",57,17,0,0.31125,0.338375443267508
"1138",57,18,0,0.32625,0.357247200865847
"1139",57,19,0,0.365,0.375199756147103
"1140",57,20,0,0.3875,0.387411752708108
"1141",58,1,0,0,0.00407833613801631
"1142",58,2,0,0,0.0281967875804651
"1143",58,3,0,0,0.0451003498343228
"1144",58,4,0,0,0.0638280745237429
"1145",58,5,0,0,0.0845351533671743
"1146",58,6,0,0,0.0928857324542878
"1147",58,7,0,0,0.106399899015211
"1148",58,8,0,0.0025,0.116194676468773
"1149",58,9,0,0.10875,0.172217734080717
"1150",58,10,0,0.145,0.199421441012563
"1151",58,11,0,0.18625,0.223297931980367
"1152",58,12,0,0.19875,0.241881116205483
"1153",58,13,0,0.2225,0.263937907401461
"1154",58,14,0,0.23375,0.272179464318937
"1155",58,15,0,0.2425,0.284538621950092
"1156",58,16,0,0.2575,0.294851687699836
"1157",58,17,0,0.2575,0.307998864481828
"1158",58,18,0,0.2825,0.334715686807441
"1159",58,19,0,0.3125,0.349313731741604
"1160",58,20,0,0.34625,0.355171815366118
"1161",59,1,0,0,0.00508698640423245
"1162",59,2,0,0,0.0318055577950105
"1163",59,3,0,0,0.046628630313428
"1164",59,4,0,0,0.0613514163228546
"1165",59,5,0,0,0.0727108303142382
"1166",59,6,0,0,0.0821456364587302
"1167",59,7,0,0,0.0913359817065597
"1168",59,8,0,0,0.100583620985352
"1169",59,9,0,0,0.11398692981781
"1170",59,10,0,0.00125,0.117804741460322
"1171",59,11,0,0.06875,0.179746570540699
"1172",59,12,0,0.08875,0.19985052801345
"1173",59,13,0,0.11375,0.212745012079786
"1174",59,14,0,0.12375,0.228240199281098
"1175",59,15,0,0.14125,0.238596420400213
"1176",59,16,0,0.1625,0.251513044585724
"1177",59,17,0,0.1925,0.267599100441938
"1178",59,18,0,0.2225,0.275557006631047
"1179",59,19,0,0.25,0.291502044466333
"1180",59,20,0,0.29,0.320891041332923
"1181",60,1,0,0,0.00396968217907124
"1182",60,2,0,0,0.0297442341070048
"1183",60,3,0,0,0.0438764081724289
"1184",60,4,0,0,0.055796728112109
"1185",60,5,0,0,0.0718158108006824
"1186",60,6,0,0,0.0852142544978226
"1187",60,7,0,0.00125,0.10235899275353
"1188",60,8,0,0.0675,0.142030566759018
"1189",60,9,0,0.11,0.16340653800149
"1190",60,10,0,0.1375,0.183803866479632
"1191",60,11,0,0.1625,0.200946146332575
"1192",60,12,0,0.20375,0.21883266075105
"1193",60,13,0,0.2175,0.226408979913887
"1194",60,14,0,0.21375,0.234476770608358
"1195",60,15,0,0.22875,0.247651994011001
"1196",60,16,0,0.23625,0.251314238405018
"1197",60,17,0,0.235,0.260819361840966
"1198",60,18,0,0.24125,0.270481688389137
"1199",60,19,0,0.24,0.285303706896698
"1200",60,20,0,0.24625,0.294545849039623
"1201",61,1,0,0,0.0044836857689661
"1202",61,2,0,0,0.0299020248967968
"1203",61,3,0,0,0.0492321470302428
"1204",61,4,0,0,0.0601223970208785
"1205",61,5,0,0.00125,0.0704260918360524
"1206",61,6,0,0.0975,0.169260585356352
"1207",61,7,0,0.13625,0.184014147180611
"1208",61,8,0,0.19375,0.209783160399368
"1209",61,9,0,0.21125,0.221758485789114
"1210",61,10,0,0.21125,0.232146614988864
"1211",61,11,0,0.2175,0.245977398732873
"1212",61,12,0,0.2275,0.257931152581694
"1213",61,13,0,0.24625,0.269220214729418
"1214",61,14,0,0.27375,0.293702394358389
"1215",61,15,0,0.32125,0.317333250421791
"1216",61,16,0,0.40875,0.368495882918768
"1217",61,17,0,0.4225,0.395526710678845
"1218",61,18,0,0.47,0.423271726247796
